180,44,82.8
180,147,76.93333333333334
181,125,73.0
184,77,24.142857142857142
184,119,11.214285714285715
185,15,48.10526315789474
185,64,60.26666666666666
185,101,15.5
185,136,12.063063063063064
188,61,41.357142857142854
188,123,17.225806451612904
190,111,42.78260869565218
190,112,66.65217391304348
191,40,75.81818181818183
191,46,67.55555555555556
191,61,23.5625
191,123,29.32
191,188,23.02857142857143
192,10,43.214285714285715
199,22,65.4375
199,190,67.23076923076923
202,24,34.0
202,33,63.526315789473685
202,107,12.333333333333332
202,146,4.387799564270153
203,15,45.666666666666664
203,136,84.18181818181817
203,185,86.15384615384615
204,44,69.36363636363636
204,147,56.83333333333333
204,180,51.58064516129032
205,53,97.0
205,100,61.49999999999999
205,125,91.0
208,152,77.10344827586206
209,64,53.84615384615385
209,136,78.84615384615384
209,144,62.26315789473684
209,185,67.55555555555556
210,53,28.0
210,205,15.714285714285715
211,168,52.15151515151515
212,77,94.5
213,99,99.33333333333334
214,4,13.422018348623853
214,115,33.857142857142854
215,100,24.0
215,205,38.0
215,210,66.0
217,6,34.75
217,18,50.33333333333333
217,20,80.5
217,68,23.333333333333332
218,144,38.24324324324324
218,209,88.33333333333334
221,104,97.72727272727273
222,64,88.35714285714286
222,185,87.25
224,169,14.708333333333332
225,45,35.31578947368421
225,64,48.41935483870968
225,136,80.71428571428572
225,144,71.66666666666667
225,209,57.0
226,105,11.603550295857987
226,163,83.33333333333333
227,56,77.86666666666667
227,204,23.357142857142858
229,23,91.0
231,93,7.616541353383458
232,24,35.25
232,33,31.28571428571429
232,102,55.24999999999999
233,155,37.14285714285714
234,4,40.05357142857143
234,115,79.91666666666667
234,214,77.07142857142857
235,12,92.99999999999999
236,153,23.2112676056338
238,113,75.22222222222223
242,125,92.99999999999999
242,166,41.166666666666664
242,219,71.5
243,50,78.8125
243,59,85.16666666666667
243,163,35.53846153846154
244,93,9.92156862745098
244,231,9.825000000000001
245,65,29.185185185185187
246,22,59.666666666666664
246,34,54.645161290322584
247,10,31.727272727272727
247,192,69.3
248,44,25.865853658536587
248,147,26.803278688524593
248,180,19.043859649122805
248,204,42.14
248,227,72.75
249,35,45.2
251,10,92.2
251,54,85.75
252,57,14.0
254,54,27.18181818181818
254,221,26.750000000000004
255,46,48.800000000000004
255,123,34.5
255,188,79.22222222222223
255,191,64.35714285714286
256,166,14.633333333333333
256,242,40.230769230769226
257,46,84.66666666666667
257,99,82.11111111111111
258,120,15.214285714285714
258,156,38.0
259,200,74.0
260,144,30.11764705882353
262,106,70.26086956521739
263,157,70.0
265,139,37.4375
266,243,84.60000000000001
267,180,6.732
267,261,11.107438016528926
268,64,25.690909090909088
268,101,35.27777777777778
268,136,50.42857142857143
268,144,27.272727272727273
268,185,30.900000000000002
268,209,49.8235294117647
268,225,52.88888888888889
269,78,86.0
271,139,22.32183908045977
272,6,61.666666666666664
272,18,98.50000000000001
272,86,52.666666666666664
272,155,88.5
272,207,98.50000000000001
273,201,76.25
274,237,41.833333333333336
275,208,2.7477272727272726
276,29,5.4726368159203975
276,266,76.82142857142857
277,129,14.103896103896105
278,74,36.74074074074074
280,18,15.222222222222221
280,53,72.0
280,57,47.0
280,100,98.99999999999999
280,217,42.0
282,30,17.0
282,120,97.0
283,204,90.84615384615384
283,227,57.208333333333336
284,189,58.30434782608695
284,267,63.06666666666667
285,171,22.625
285,238,30.11764705882353
286,56,59.25000000000001
286,204,46.80952380952381
286,227,23.14
286,283,62.27272727272727
287,97,7.05521472392638
287,153,26.56521739130435
288,47,34.21276595744681
288,87,9.984293193717276
290,168,26.658536585365855
290,211,28.661016949152543
294,163,8.133640552995391
294,243,75.82352941176471
295,74,22.675
296,13,19.905263157894737
297,138,61.333333333333336
298,24,50.916666666666664
298,33,68.0
298,38,57.66666666666667
298,70,44.44444444444444
298,107,57.8
298,128,99.75
298,146,14.81904761904762
298,202,52.15384615384615
298,232,94.5
299,47,48.68181818181818
299,87,63.0
300,229,17.674418604651162
301,222,12.769230769230768
302,250,5.862745098039216
302,296,64.53488372093024
306,92,51.0
306,175,68.33333333333333
307,121,83.975
308,56,72.23529411764706
308,198,56.130434782608695
308,204,40.093023255813954
308,227,27.142857142857146
308,248,38.704918032786885
308,283,31.42222222222222
308,286,33.2972972972973
310,205,16.333333333333332
311,8,79.57142857142857
311,137,69.75
312,18,29.8
312,213,57.0
312,217,92.99999999999999
312,272,45.33333333333333
312,280,85.0
313,35,39.31578947368421
313,249,29.725
315,206,22.2
317,15,89.83333333333333
317,64,11.946428571428571
317,136,80.6923076923077
317,157,16.607142857142858
317,185,77.625
317,203,81.77777777777777
317,209,75.9090909090909
317,222,54.916666666666664
318,221,41.93103448275862
318,254,48.107142857142854
319,92,92.28571428571428
319,140,93.4
319,156,40.27272727272727
319,175,74.7
319,258,77.66666666666667
319,300,67.25
320,19,1.802171290711701
320,22,16.71627906976744
320,49,6.495639534883721
320,90,59.885245901639344
320,199,81.76923076923076
320,246,70.16071428571428
321,99,75.72727272727272
321,138,30.263157894736842
322,73,59.0
323,13,26.0
323,250,90.95454545454545
323,296,4.220524017467249
323,302,63.94871794871795
324,150,88.82608695652173
325,6,79.0
326,299,14.227272727272728
327,74,8.097222222222221
327,295,83.875
328,51,41.18918918918919
329,228,66.8
330,77,20.25
330,119,27.210526315789473
330,184,13.405940594059405
330,212,74.625
331,13,62.75
331,296,68.375
331,323,73.42307692307692
333,237,18.166666666666664
333,274,34.340425531914896
335,241,19.0
336,124,41.0
336,125,67.0
336,126,49.00000000000001
337,127,83.83333333333334
338,308,92.25
339,24,62.33333333333333
339,33,27.5
339,38,35.333333333333336
339,102,41.5
340,116,22.833333333333332
340,322,76.0
341,24,10.77049180327869
341,33,62.62500000000001
341,38,88.4
341,51,92.2
341,102,16.517241379310345
341,107,31.523809523809526
341,146,19.183908045977013
341,202,34.166666666666664
341,232,52.0
341,298,35.94444444444444
341,339,69.33333333333333
342,77,20.702127659574465
342,119,8.698347107438016
342,184,4.548780487804878
342,330,13.88815789473684
343,57,94.0
343,116,92.0
344,168,68.6875
344,211,7.402912621359223
344,290,45.291666666666664
345,309,89.6
345,324,28.40740740740741
346,105,6.824267782426779
346,163,89.8
346,226,9.901960784313724
347,2,13.406593406593407
347,28,15.041237113402062
347,63,10.56
347,94,90.69565217391305
347,99,15.030612244897958
348,26,81.8
348,137,77.6923076923077
349,146,39.25
349,298,17.37837837837838
349,341,95.875
350,86,1.0454545454545454
350,155,75.5
350,272,51.666666666666664
351,148,39.05263157894737
351,298,96.9
353,26,83.42857142857143
353,174,81.9090909090909
353,348,20.695652173913043
355,115,37.0
355,214,98.00000000000001
357,65,20.15625
357,245,47.0
357,255,26.421052631578945
358,78,74.0
358,269,48.0
359,149,64.81818181818181
359,179,55.727272727272734
360,12,14.299999999999999
360,23,10.3125
360,170,27.400000000000002
361,181,77.06666666666668
362,47,30.583333333333336
363,99,70.4
363,138,62.15384615384615
363,160,65.8
363,188,88.33333333333334
363,297,86.5
363,321,65.63636363636364
364,45,69.0
364,64,30.735849056603772
364,101,65.6923076923077
364,136,55.26086956521739
364,144,47.599999999999994
364,185,47.06451612903226
364,209,15.584615384615386
364,222,74.25
364,225,22.215686274509803
364,268,37.62068965517241
365,172,29.26530612244898
365,304,43.49019607843137
366,229,7.433673469387755
366,300,9.71590909090909
367,225,44.06666666666667
368,13,20.268292682926827
368,296,27.400000000000002
368,323,40.193548387096776
369,322,39.75
371,146,95.04545454545455
371,148,25.8
371,298,59.11764705882353
371,299,74.45
371,326,47.23529411764706
371,349,86.07692307692308
371,351,4.793522267206478
372,149,96.08333333333333
372,179,67.2
372,352,42.0
373,201,83.0
374,36,41.015625
374,64,71.81481481481482
374,101,40.107142857142854
374,136,64.75
374,144,22.54054054054054
374,185,33.78431372549019
374,209,79.11764705882352
374,218,75.76190476190476
374,260,75.125
374,268,36.945945945945944
374,364,39.45
375,201,33.57142857142857
375,273,30.13235294117647
376,129,49.77777777777777
376,277,34.375
377,231,48.3
377,244,75.83333333333333
378,106,61.464285714285715
378,262,50.0
379,11,56.0
380,58,6.176638176638177
380,103,65.97916666666667
380,110,16.615384615384617
381,201,49.00000000000001
381,375,89.85714285714286
382,19,27.493150684931507
382,22,31.710526315789476
382,49,49.80392156862745
382,199,81.75
382,246,63.5
382,320,25.834645669291337
383,80,76.0
383,186,75.0
384,348,33.19230769230769
385,77,13.0
385,119,24.517647058823528
385,184,12.087179487179487
385,330,12.717105263157896
385,342,7.275862068965517
386,125,23.75
388,155,34.0
388,233,29.176470588235297
388,251,95.19999999999999
389,10,18.59090909090909
389,192,23.538461538461537
389,247,10.669491525423728
389,254,99.35294117647058
390,19,17.03684210526316
390,22,7.961937716262977
390,36,69.12
390,49,32.3728813559322
390,130,68.81818181818181
390,199,79.36
390,246,40.28358208955223
390,320,11.255154639175258
390,382,23.322222222222223
391,48,49.2
391,71,48.0
391,73,98.00000000000001
391,100,76.66666666666667
391,207,92.0
392,6,76.30000000000001
392,310,70.7
392,325,10.186274509803921
393,172,11.390243902439025
393,365,42.035714285714285
394,237,47.09090909090909
394,274,39.21739130434783
394,333,18.694915254237287
396,93,90.4
396,227,85.875
396,283,91.58823529411765
396,308,54.05128205128205
397,332,54.099999999999994
398,134,39.607142857142854
399,325,79.3125
399,392,92.625
400,20,83.6
400,71,43.642857142857146
401,382,87.0
402,217,61.49999999999999
402,272,84.0
403,221,57.400000000000006
403,254,61.875
404,262,55.53846153846153
405,169,90.57142857142857
405,224,37.6875
405,309,95.85714285714285
406,325,95.8
407,175,28.785714285714285
408,333,80.44444444444444
410,134,34.60714285714286
410,398,55.199999999999996
411,304,44.19230769230769
411,365,38.84090909090909
412,137,97.0909090909091
412,311,75.38888888888889
413,93,16.357894736842105
413,231,37.916666666666664
413,244,39.26470588235294
413,308,88.45454545454545
413,398,10.39568345323741
415,6,70.57142857142857
415,262,43.74074074074074
415,325,35.05263157894737
415,392,28.867924528301884
415,404,11.28440366972477
418,95,47.7037037037037
419,289,86.8
420,304,33.14035087719298
422,36,6.323907455012853
422,101,99.84615384615385
422,108,19.1375
422,144,43.23255813953488
422,185,86.9090909090909
422,209,75.10000000000001
422,268,59.15384615384615
422,364,76.30434782608695
422,374,17.087719298245613
422,390,65.95348837209302
424,104,16.714285714285715
425,384,88.28571428571428
426,60,25.281250000000004
428,83,40.391304347826086
428,135,9.187134502923977
428,417,96.58823529411764
429,164,24.142857142857142
430,152,88.2962962962963
431,273,27.480000000000004
431,375,25.885057471264368
431,381,82.83333333333334
432,4,71.96428571428571
432,234,47.875
433,163,4.861575178997613
433,226,95.39999999999999
433,243,47.108108108108105
433,294,12.691176470588236
434,378,11.833333333333334
435,27,30.085714285714282
435,388,74.42857142857143
436,13,38.666666666666664
436,296,5.54093567251462
436,323,6.902834008097166
436,331,54.65625
436,368,58.10526315789474
437,24,38.0
437,33,11.481481481481481
437,102,23.0
437,107,33.06666666666666
437,146,38.6
437,202,44.0
437,232,22.461538461538463
437,298,81.16666666666666
437,341,48.0
439,147,32.5
439,204,61.31249999999999
439,248,40.3
439,283,97.42857142857143
439,308,83.13333333333334
440,152,46.41935483870967
441,11,92.99999999999999
441,124,29.666666666666668
441,126,35.0
441,207,76.5
441,322,81.0
441,336,43.0
441,402,62.0
442,2,45.33333333333333
442,28,22.977777777777778
442,63,47.4
442,99,98.45454545454545
442,347,25.017543859649123
443,325,43.0
443,392,29.875000000000004
443,406,27.0
445,381,98.99999999999999
446,78,94.16666666666667
446,85,69.375
446,361,73.18181818181819
446,409,24.044444444444444
447,54,32.9375
447,254,14.357142857142856
448,124,95.0
448,336,91.0
448,340,94.0
448,441,98.99999999999999
449,307,21.96825396825397
451,93,20.254545454545454
451,231,5.3517241379310345
451,244,11.884057971014492
451,377,85.0
451,413,82.76470588235294
452,12,38.0
452,23,36.625
452,170,28.111111111111107
452,229,21.863636363636363
452,300,26.259259259259256
452,319,87.0
452,360,20.066666666666666
452,366,31.367346938775512
453,88,89.75
454,6,61.49999999999999
454,20,71.5
454,280,67.0
454,391,66.0
455,211,29.74418604651163
455,344,16.51282051282051
458,104,58.684210526315795
458,389,84.47368421052632
458,424,88.88235294117648
460,160,17.857142857142858
460,257,72.0
460,363,85.0
461,267,88.43478260869566
461,284,8.216748768472906
462,161,21.0
462,331,94.6
462,436,87.45454545454545
463,50,51.48148148148149
463,384,42.96666666666667
464,178,11.620689655172413
465,115,100.0
466,163,22.058823529411764
466,294,47.699999999999996
466,433,38.13513513513514
468,109,74.0
469,163,92.44444444444444
469,226,70.13043478260869
469,346,79.94117647058823
470,103,67.08571428571429
470,165,29.136363636363637
471,77,87.75
471,385,26.808219178082194
472,19,47.23376623376624
472,49,11.88109756097561
472,90,6.580381471389646
472,111,55.1860465116279
472,112,54.94339622641509
472,320,23.83743842364532
472,390,73.9607843137255
473,8,14.897435897435896
473,14,14.793478260869565
473,99,82.61904761904762
474,26,57.352941176470594
474,41,39.5
474,88,49.92857142857143
474,453,34.17857142857143
475,38,97.5
475,48,40.8
475,100,62.66666666666667
475,210,90.5
475,391,29.200000000000003
475,400,86.4
476,19,17.210526315789473
476,22,22.65671641791045
476,49,28.039603960396043
476,130,80.1875
476,246,87.05
476,320,13.82213438735178
476,382,46.36
476,390,16.10135135135135
477,2,26.88888888888889
477,28,61.24999999999999
477,63,52.0
477,347,25.15909090909091
477,442,29.636363636363637
478,134,58.61538461538461
478,398,8.912087912087912
478,410,94.25
478,413,24.458333333333336
479,242,81.38461538461539
479,256,84.8
479,361,77.3076923076923
480,229,21.511111111111113
480,300,11.215686274509803
480,366,5.653968253968253
480,452,42.0
481,277,62.0
482,139,36.33333333333333
482,271,28.140350877192983
484,314,87.4
485,79,30.44736842105263
485,296,45.11764705882353
485,323,58.05714285714286
485,331,31.135593220338986
485,436,25.205479452054796
485,462,76.71428571428571
486,103,53.06666666666667
486,416,33.303030303030305
487,317,90.66666666666666
488,35,16.352941176470587
488,249,15.844444444444445
488,313,45.16666666666667
489,113,87.82352941176471
489,162,73.46666666666667
489,285,48.52631578947368
489,425,66.52
490,235,23.77777777777778
490,359,81.83333333333333
491,164,62.81818181818183
491,429,86.71428571428571
492,33,75.5
492,102,75.0
492,232,59.5
492,437,57.0
493,104,28.582278481012658
493,221,78.12903225806451
493,247,74.13333333333334
493,389,28.757894736842104
493,424,25.259615384615383
493,458,9.334710743801653
494,152,15.155737704918034
494,430,28.568627450980394
495,56,68.27272727272727
495,204,52.49999999999999
495,227,31.326086956521742
495,248,87.13636363636364
495,283,6.450381679389313
495,286,45.23529411764706
495,308,25.70689655172414
495,439,63.916666666666664
496,262,56.07692307692308
496,404,15.166666666666666
496,415,12.595959595959597
497,8,63.26923076923077
497,137,24.8
497,311,15.863247863247864
497,412,57.869565217391305
498,168,24.76923076923077
498,211,20.26086956521739
498,290,11.723809523809523
498,344,22.517857142857142
499,19,19.102739726027398
499,22,40.13725490196079
499,49,69.3265306122449
499,320,14.906716417910449
499,382,39.404761904761905
499,390,30.381443298969074
499,476,54.10810810810811
500,77,75.77777777777777
500,119,82.16666666666667
500,184,75.72222222222223
500,330,64.28571428571429
500,342,30.72463768115942
500,385,26.54794520547945
500,471,60.357142857142854
501,221,39.480000000000004
501,318,14.746268656716417
501,447,93.375
502,61,98.375
502,281,6.174193548387097
503,127,54.128205128205124
504,78,69.0
505,378,12.69811320754717
505,434,36.54545454545455
507,93,77.0
507,398,46.666666666666664
507,413,17.818181818181817
508,54,68.0
508,233,64.2
508,312,95.5
508,388,78.83333333333333
509,84,10.414634146341465
510,139,40.926829268292686
510,271,13.73170731707317
510,482,53.040000000000006
511,395,84.5
512,61,24.125
512,191,91.85714285714285
512,255,74.85714285714286
512,321,63.33333333333333
512,502,93.14285714285714
513,93,42.25
513,244,47.75
513,396,47.111111111111114
515,343,37.0
517,19,89.77777777777779
517,22,43.83333333333333
517,246,70.6
517,320,58.98412698412698
517,382,42.32142857142858
517,390,30.60493827160494
518,71,70.4
518,73,20.666666666666668
518,280,77.0
518,400,48.42857142857143
518,454,67.0
521,95,11.25
521,236,99.27777777777777
521,418,17.372549019607845
522,370,45.0
522,425,9.315217391304348
522,489,73.76470588235294
523,201,30.380952380952383
523,273,10.506849315068493
523,375,6.2558823529411764
523,381,56.36363636363636
523,431,13.75
524,375,99.8
524,523,40.05555555555556
525,13,25.238805970149254
525,250,28.71428571428571
525,296,5.670299727520436
525,302,18.770992366412212
525,323,6.510416666666667
525,368,40.6875
525,436,8.658653846153847
525,485,63.36363636363637
526,354,19.9375
528,2,37.2
528,347,63.43750000000001
528,442,49.36363636363636
528,477,36.0
529,211,16.728395061728396
529,290,57.28571428571429
529,344,11.65079365079365
529,455,11.516129032258064
529,498,52.78947368421053
530,100,69.0
531,28,49.78571428571429
531,99,71.60000000000001
531,166,75.0
531,242,97.33333333333334
531,256,45.45454545454546
531,347,68.6875
531,477,75.5
531,527,91.33333333333333
532,337,87.5
532,404,64.88888888888889
533,395,43.958333333333336
533,511,5.534090909090908
534,69,32.2962962962963
534,307,62.298245614035096
535,113,18.627906976744185
535,489,66.2
536,63,17.0188679245283
536,241,20.75
536,335,9.272058823529411
536,442,81.75
537,237,56.33333333333333
537,274,56.0
537,333,27.02439024390244
537,394,40.3
538,131,76.60000000000001
538,504,47.14285714285714
540,374,61.35294117647059
541,122,11.34090909090909
541,212,24.478260869565215
541,330,33.607142857142854
541,385,37.9811320754717
542,53,57.5
542,124,41.333333333333336
542,126,46.666666666666664
542,435,68.5
542,441,64.5
542,514,65.16666666666667
543,279,27.375
544,4,69.6923076923077
544,115,84.0
544,214,89.28571428571429
544,234,27.914893617021278
544,432,12.451219512195122
545,215,92.99999999999999
545,340,40.0
546,361,11.8375
547,126,82.0
547,280,61.0
547,454,51.0
547,545,50.5
548,2,44.909090909090914
548,28,33.09090909090909
548,63,34.5
548,99,26.32142857142857
548,347,18.233333333333334
548,442,83.625
548,477,48.285714285714285
548,528,74.0
548,531,60.800000000000004
549,221,26.172413793103452
550,281,46.43478260869565
550,291,72.9090909090909
550,502,56.27777777777778
551,361,20.32857142857143
551,546,33.13157894736842
552,312,69.0
552,402,32.666666666666664
553,402,41.0
554,70,36.0
554,128,34.5
554,232,59.5
555,503,9.0
556,9,23.61111111111111
556,94,13.251655629139073
556,335,90.9047619047619
556,347,86.08695652173913
556,453,26.672727272727272
556,477,78.60000000000001
556,536,88.0
557,111,36.85714285714286
557,112,14.867647058823529
559,11,49.00000000000001
560,277,39.074074074074076
560,376,40.77777777777778
561,1,60.37499999999999
561,67,78.0
561,76,21.616666666666667
561,96,32.19047619047619
561,98,26.205882352941178
561,114,29.945945945945944
562,45,90.11111111111111
562,64,91.33333333333333
562,136,33.432432432432435
562,144,13.098039215686274
562,185,97.0
562,209,49.38095238095239
562,218,92.42857142857143
562,222,87.30000000000001
562,225,60.26315789473684
562,260,64.28571428571429
562,268,33.375
562,364,32.69230769230769
562,374,58.18518518518518
563,44,86.0909090909091
563,180,98.9
563,204,57.4375
563,227,45.06666666666667
563,248,22.82075471698113
563,283,85.77777777777779
563,284,72.5925925925926
563,286,67.60000000000001
563,308,44.42553191489362
563,430,90.0
563,461,72.17241379310346
563,495,47.588235294117645
565,280,100.0
567,5,65.77777777777777
567,131,22.495495495495494
568,8,6.571428571428571
568,14,5.108108108108109
568,473,8.511848341232227
569,494,33.05555555555556
570,29,15.796747967479673
570,266,47.32352941176471
570,276,11.39
571,64,9.895027624309392
571,136,87.0
571,185,62.57142857142858
571,209,90.19999999999999
571,222,55.80952380952381
571,225,80.88888888888889
571,268,55.4
571,317,38.77142857142857
571,364,57.0
571,374,94.4
572,168,95.22222222222221
572,211,13.388349514563107
572,290,56.46666666666666
572,344,6.025
572,455,17.869565217391305
572,498,33.45161290322581
572,529,13.421052631578947
573,19,23.36690647482014
573,22,16.0
573,49,51.67567567567568
573,246,33.074999999999996
573,320,15.899641577060931
573,382,23.146067415730336
573,390,8.73816155988858
573,401,17.224999999999998
573,476,38.53968253968254
573,499,30.621052631578948
573,517,15.912751677852349
574,106,85.80952380952381
574,228,81.5
574,262,26.172413793103452
574,378,98.77777777777777
574,399,92.35714285714286
574,400,98.125
574,404,16.01851851851852
574,415,21.451612903225808
574,496,22.743589743589745
574,532,52.833333333333336
575,67,39.89473684210527
575,76,23.86734693877551
575,96,27.113636363636367
575,98,9.896739130434783
575,114,32.71212121212121
575,253,82.77499999999999
575,561,34.44186046511628
576,45,21.782608695652176
576,144,29.864864864864867
576,222,72.375
576,225,44.68421052631579
576,260,76.25
576,268,79.39999999999999
576,364,62.62500000000001
576,374,92.0
576,562,40.58333333333333
577,162,88.66666666666667
577,489,10.447999999999999
578,62,53.0
579,479,13.146067415730338
582,147,30.272727272727273
582,248,65.36363636363636
582,439,98.99999999999999
583,88,98.4
583,453,3.090425531914893
583,474,38.78947368421053
583,477,72.5
583,556,98.46153846153845
584,53,74.0
584,210,55.333333333333336
584,340,78.5
584,545,48.0
585,75,11.454545454545455
585,446,43.8125
586,67,93.125
586,76,11.881889763779526
586,96,58.75
586,98,29.099999999999998
586,114,82.76470588235294
586,561,33.42857142857143
586,575,37.361702127659576
587,175,11.88235294117647
587,182,38.0
587,306,60.0
587,407,89.0
588,45,28.27906976744186
588,64,29.89705882352941
588,136,89.15789473684211
588,144,66.03571428571429
588,185,99.47368421052632
588,209,33.81395348837209
588,222,76.76470588235294
588,225,6.706730769230768
588,268,45.63636363636363
588,317,94.0625
588,364,28.71186440677966
588,367,87.92857142857143
588,562,39.302325581395344
588,571,34.224137931034484
588,576,33.214285714285715
589,195,18.046511627906977
590,44,90.54545454545455
590,147,30.25
590,180,53.45
590,204,39.041666666666664
590,248,17.157303370786515
590,439,75.0
590,582,87.0
592,109,64.4
592,468,65.33333333333333
593,150,49.83333333333333
593,324,5.705084745762711
593,345,20.125
594,446,95.0
595,11,66.0
595,27,97.1
595,124,65.0
595,197,77.5
595,336,63.0
596,150,44.699999999999996
597,64,55.652173913043484
597,101,60.0
597,144,82.0
597,209,19.558823529411764
597,225,52.666666666666664
597,268,34.285714285714285
597,364,19.76086956521739
597,374,67.83333333333333
597,562,70.92307692307692
597,576,62.900000000000006
597,588,40.63636363636363
598,332,51.375
598,337,61.0
598,397,19.333333333333332
599,430,85.65517241379311
599,563,68.94736842105263
600,24,30.974358974358974
600,33,73.14285714285714
600,38,87.72727272727273
600,107,19.2
600,146,5.7804154302670625
600,202,4.320954907161804
600,298,19.586206896551722
600,341,41.96666666666666
600,349,71.44444444444444
600,437,78.78571428571429
601,337,45.800000000000004
601,404,77.55555555555556
603,343,49.66666666666667
603,542,73.5
604,45,17.785714285714285
604,222,64.44444444444444
604,225,14.818181818181818
604,268,88.55555555555556
604,364,45.36363636363636
604,562,70.42857142857143
604,576,77.22222222222223
604,588,13.835051546391753
605,106,95.23529411764706
605,378,36.421052631578945
606,404,25.64
606,415,27.475
606,496,32.65
606,574,30.26086956521739
607,74,32.48837209302326
608,398,45.42105263157895
608,478,14.757575757575756
609,59,48.82608695652174
609,276,31.333333333333336
609,570,98.70588235294117
610,528,62.5
612,159,97.74999999999999
613,238,97.0
613,285,73.125
613,489,68.15789473684211
614,137,75.0
614,285,65.72727272727273
614,412,59.5625
614,489,35.27272727272727
614,522,76.9090909090909
614,577,66.8
614,613,98.99999999999999
615,201,45.5
615,273,56.5
615,375,14.691729323308271
615,431,84.25
615,451,24.444444444444443
615,523,18.756097560975608
617,24,49.55555555555556
617,33,34.142857142857146
617,38,60.333333333333336
617,102,39.833333333333336
617,117,86.0
617,146,86.82352941176471
617,232,70.33333333333334
617,263,64.0
617,298,49.25000000000001
617,339,52.0
617,341,26.611111111111114
617,349,63.0
617,437,80.25
617,553,40.0
617,600,77.92307692307692
618,124,62.0
618,207,62.0
618,441,32.5
620,74,13.360000000000001
620,327,21.47222222222222
621,245,68.85714285714286
621,281,80.39999999999999
621,502,52.857142857142854
622,46,81.25
622,123,92.99999999999999
622,614,30.53846153846154
623,300,46.92857142857143
623,366,75.05
623,452,32.72727272727273
623,480,87.1
624,68,52.0
624,339,68.0
624,483,27.0
626,241,10.852941176470589
626,335,47.42857142857143
626,386,89.5
626,442,67.11111111111111
626,536,41.857142857142854
627,95,50.611111111111114
627,418,12.313432835820896
627,521,20.565217391304348
628,369,93.875
628,595,54.5
628,605,29.64
629,69,38.08108108108108
629,117,29.51724137931035
629,534,60.13333333333334
630,276,23.051948051948052
630,570,72.11111111111111
630,609,32.40625
631,440,68.0
632,19,42.64935064935065
632,22,35.05714285714286
632,49,64.62711864406779
632,130,38.96428571428571
632,199,23.287499999999998
632,320,24.763736263736263
632,382,65.34375
632,390,21.532467532467535
632,476,22.932038834951456
632,573,46.63888888888889
633,37,22.833333333333332
633,378,85.11111111111111
633,515,82.0
634,142,41.0
635,308,43.88235294117647
635,338,74.84615384615385
635,354,52.1764705882353
635,526,70.45454545454545
635,564,99.66666666666666
636,262,46.84615384615384
636,399,94.08333333333334
636,404,12.446428571428573
636,415,26.244444444444444
636,496,24.333333333333336
636,532,79.0
636,574,14.803921568627452
636,606,68.125
637,204,74.38095238095238
637,227,56.612903225806456
637,283,27.977272727272727
637,286,59.27777777777777
637,308,35.96
637,396,9.966480446927374
637,495,25.25
637,616,84.58333333333333
638,127,84.76923076923076
638,397,41.92857142857142
638,598,57.625
639,281,38.11764705882353
639,502,30.749999999999996
639,550,64.73684210526315
639,621,39.5
640,539,15.338028169014086
642,120,17.210526315789473
642,156,47.916666666666664
642,258,6.74
642,319,90.88888888888889
643,59,63.400000000000006
